cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity
       905, 7.000000216E-03,-4.091661889E-03,-2.957375254E-03,-6.669023514E+00
       906, 7.000000216E-03,-3.932673484E-03,-3.028118052E-03,-6.252417564E+00
       907, 7.000000216E-03,-3.955588676E-03,-2.986015053E-03,-6.438178539E+00
       908, 7.000000216E-03,-4.063254222E-03,-3.001822159E-03,-6.630416870E+00
       909, 7.000000216E-03,-4.129104316E-03,-2.952642506E-03,-6.597381592E+00
       910, 7.000000216E-03,-4.001392983E-03,-3.089162521E-03,-6.150223255E+00
       911, 7.000000216E-03,-4.070519470E-03,-3.040294396E-03,-6.459743023E+00
       912, 7.000000216E-03,-3.930899780E-03,-2.994869603E-03,-6.258480072E+00
       913, 7.000000216E-03,-4.013364669E-03,-2.929280279E-03,-6.560245037E+00
       914, 7.000000216E-03,-4.085268360E-03,-2.918655518E-03,-6.589977741E+00
       915, 7.000000216E-03,-4.161530640E-03,-2.954214578E-03,-6.471274853E+00
       916, 7.000000216E-03,-3.985490184E-03,-2.974252217E-03,-6.565310955E+00
       917, 7.000000216E-03,-4.104712978E-03,-3.034663852E-03,-6.455306530E+00
       918, 7.000000216E-03,-4.077767488E-03,-3.078403883E-03,-6.168962002E+00
       919, 7.000000216E-03,-3.999114502E-03,-3.052614164E-03,-6.401898861E+00
       920, 7.000000216E-03,-3.961869981E-03,-3.022956196E-03,-6.438849926E+00
       921, 7.000000216E-03,-4.187146667E-03,-2.954661613E-03,-6.270333767E+00
       922, 7.000000216E-03,-3.964070231E-03,-3.057905473E-03,-6.310090542E+00
       923, 7.000000216E-03,-4.115646705E-03,-2.878319006E-03,-6.269411087E+00
       924, 7.000000216E-03,-4.117100500E-03,-3.109962912E-03,-5.735842228E+00
       925, 7.000000216E-03,-4.047953989E-03,-2.924112370E-03,-6.606244087E+00
       926, 7.000000216E-03,-3.994125407E-03,-3.015231108E-03,-6.549832821E+00
       927, 7.000000216E-03,-4.028563388E-03,-3.008207772E-03,-6.607363224E+00
       928, 7.000000216E-03,-3.965765238E-03,-3.091103630E-03,-6.097148418E+00
       929, 7.000000216E-03,-4.055726808E-03,-2.963041421E-03,-6.681709290E+00
       930, 7.000000216E-03,-4.126281478E-03,-2.913663164E-03,-6.482476234E+00
       931, 7.000000216E-03,-4.145206884E-03,-3.106937744E-03,-5.676359177E+00
       932, 7.000000216E-03,-4.176117480E-03,-3.065769328E-03,-5.947783470E+00
       933, 7.000000216E-03,-4.144414328E-03,-3.070854815E-03,-6.071871758E+00
       934, 7.000000216E-03,-4.020761698E-03,-2.968870103E-03,-6.649251938E+00
       935, 7.000000216E-03,-4.111446906E-03,-3.073022468E-03,-6.155311108E+00
       936, 7.000000216E-03,-4.175112117E-03,-2.934656339E-03,-6.316188335E+00
       937, 7.000000216E-03,-4.161427263E-03,-2.908264985E-03,-6.287864685E+00
       938, 7.000000216E-03,-4.250984639E-03,-3.845334984E-03,-1.097063661E+00
       939, 7.000000216E-03,-4.242542200E-03,-3.852308029E-03,-2.807995081E+00
       940, 7.000000216E-03,-4.232411273E-03,-3.860676195E-03,-3.850096226E+00
       941, 7.000000216E-03,-4.220254719E-03,-3.870717250E-03,-4.548579693E+00
       942, 7.000000216E-03,-4.205666482E-03,-3.882766934E-03,-5.078897476E+00
       943, 7.000000216E-03,-4.277395085E-03,-3.884596750E-03,-1.033112526E+00
       944, 7.000000216E-03,-4.267443903E-03,-3.888729494E-03,-2.721166134E+00
       945, 7.000000216E-03,-4.255502485E-03,-3.893688787E-03,-3.782110929E+00
       946, 7.000000216E-03,-4.241172690E-03,-3.899639472E-03,-4.482607841E+00
       947, 7.000000216E-03,-4.223976750E-03,-3.906780854E-03,-5.011473179E+00
       948, 7.000000216E-03,-4.295630381E-03,-3.928204067E-03,-1.018448234E+00
       949, 7.000000216E-03,-4.284734838E-03,-3.929140978E-03,-2.669202328E+00
       950, 7.000000216E-03,-4.271660000E-03,-3.930265084E-03,-3.729198217E+00
       951, 7.000000216E-03,-4.255970009E-03,-3.931614105E-03,-4.435446262E+00
       952, 7.000000216E-03,-4.237142392E-03,-3.933233209E-03,-4.973721981E+00
       953, 7.000000216E-03,-4.305166658E-03,-3.974988591E-03,-9.984978437E-01
       954, 7.000000216E-03,-4.294318147E-03,-3.973613027E-03,-2.624964237E+00
       955, 7.000000216E-03,-4.281298723E-03,-3.971962258E-03,-3.677720070E+00
       956, 7.000000216E-03,-4.265676253E-03,-3.969981801E-03,-4.380022526E+00
       957, 7.000000216E-03,-4.246929195E-03,-3.967605066E-03,-4.917856216E+00
       958, 7.000000216E-03,-4.305236507E-03,-4.023224115E-03,-1.016610265E+00
       959, 7.000000216E-03,-4.294540733E-03,-4.020666704E-03,-2.629117966E+00
       960, 7.000000216E-03,-4.281705711E-03,-4.017597530E-03,-3.667798281E+00
       961, 7.000000216E-03,-4.266303964E-03,-4.013914615E-03,-4.368867874E+00
       962, 7.000000216E-03,-4.247821402E-03,-4.009495489E-03,-4.907870770E+00
       963, 7.000000216E-03,-4.295700230E-03,-4.071156960E-03,-1.007031083E+00
       964, 7.000000216E-03,-4.284957424E-03,-4.068815149E-03,-2.599305153E+00
       965, 7.000000216E-03,-4.272066988E-03,-4.066004418E-03,-3.635738373E+00
       966, 7.000000216E-03,-4.256597720E-03,-4.062632099E-03,-4.344367504E+00
       967, 7.000000216E-03,-4.238034599E-03,-4.058584571E-03,-4.888372421E+00
       968, 7.000000216E-03,-4.277463537E-03,-4.115306772E-03,-9.692060947E-01
       969, 7.000000216E-03,-4.267663229E-03,-4.110963084E-03,-2.581814766E+00
       970, 7.000000216E-03,-4.255902488E-03,-4.105750471E-03,-3.633041143E+00
       971, 7.000000216E-03,-4.241789225E-03,-4.099494778E-03,-4.336715698E+00
       972, 7.000000216E-03,-4.224853590E-03,-4.091988318E-03,-4.870008469E+00
       973, 7.000000216E-03,-4.251052625E-03,-4.154569004E-03,-1.023260593E+00
       974, 7.000000216E-03,-4.242761061E-03,-4.147384316E-03,-2.659064531E+00
       975, 7.000000216E-03,-4.232811742E-03,-4.138763063E-03,-3.708819866E+00
       976, 7.000000216E-03,-4.220871255E-03,-4.128417000E-03,-4.419212341E+00
       977, 7.000000216E-03,-4.206543323E-03,-4.116002005E-03,-4.956359863E+00
       978, 7.000000216E-03,-3.907835111E-03,-3.811515402E-03,-1.148080468E+00
       979, 7.000000216E-03,-3.914808389E-03,-3.819957608E-03,-2.921450615E+00
       980, 7.000000216E-03,-3.923176322E-03,-3.830088302E-03,-3.981318951E+00
       981, 7.000000216E-03,-3.933217376E-03,-3.842245322E-03,-4.686869144E+00
       982, 7.000000216E-03,-3.945266828E-03,-3.856833559E-03,-5.214222431E+00
       983, 7.000000216E-03,-4.217068665E-03,-3.811446950E-03,-1.122652173E+00
       984, 7.000000216E-03,-4.209884442E-03,-3.819738515E-03,-2.851251841E+00
       985, 7.000000216E-03,-4.201262724E-03,-3.829688532E-03,-3.892695427E+00
       986, 7.000000216E-03,-4.190916661E-03,-3.841628553E-03,-4.591127872E+00
       987, 7.000000216E-03,-4.178501666E-03,-3.855956485E-03,-5.118936539E+00
       988, 7.000000216E-03,-3.947096877E-03,-3.785104724E-03,-1.108518600E+00
       989, 7.000000216E-03,-3.951229155E-03,-3.795056138E-03,-2.870599747E+00
       990, 7.000000216E-03,-3.956188448E-03,-3.806997323E-03,-3.936487198E+00
       991, 7.000000216E-03,-3.962139599E-03,-3.821327351E-03,-4.648004532E+00
       992, 7.000000216E-03,-3.969280981E-03,-3.838523291E-03,-5.177045345E+00
       993, 7.000000216E-03,-3.990704194E-03,-3.766869428E-03,-1.118454814E+00
       994, 7.000000216E-03,-3.991641104E-03,-3.777765203E-03,-2.860402584E+00
       995, 7.000000216E-03,-3.992765211E-03,-3.790840041E-03,-3.920325041E+00
       996, 7.000000216E-03,-3.994113766E-03,-3.806529799E-03,-4.637014389E+00
       997, 7.000000216E-03,-3.995733336E-03,-3.825357417E-03,-5.172539234E+00
       998, 7.000000216E-03,-4.037488252E-03,-3.757333383E-03,-1.122111082E+00
       999, 7.000000216E-03,-4.036112688E-03,-3.768182360E-03,-2.862862110E+00
      1000, 7.000000216E-03,-4.034462851E-03,-3.781201085E-03,-3.914397001E+00
      1001, 7.000000216E-03,-4.032481927E-03,-3.796823556E-03,-4.624790192E+00
      1002, 7.000000216E-03,-4.030105192E-03,-3.815570613E-03,-5.159652710E+00
      1003, 7.000000216E-03,-4.217165057E-03,-4.188484512E-03,-1.052039981E+00
      1004, 7.000000216E-03,-4.210191779E-03,-4.180042539E-03,-2.712413788E+00
      1005, 7.000000216E-03,-4.201823846E-03,-4.169911612E-03,-3.754921436E+00
      1006, 7.000000216E-03,-4.191782326E-03,-4.157754593E-03,-4.465133190E+00
      1007, 7.000000216E-03,-4.179732874E-03,-4.143166821E-03,-5.003324032E+00
      1008, 7.000000216E-03,-4.085724242E-03,-3.757263534E-03,-1.158532977E+00
      1009, 7.000000216E-03,-4.083166365E-03,-3.767959308E-03,-2.897626877E+00
      1010, 7.000000216E-03,-4.080097657E-03,-3.780794330E-03,-3.934716225E+00
      1011, 7.000000216E-03,-4.076414742E-03,-3.796196310E-03,-4.641697884E+00
      1012, 7.000000216E-03,-4.071995616E-03,-3.814678639E-03,-5.180699348E+00
      1013, 7.000000216E-03,-4.133172799E-03,-3.766653594E-03,-1.151242495E+00
      1014, 7.000000216E-03,-4.129764624E-03,-3.777074162E-03,-2.895076990E+00
      1015, 7.000000216E-03,-4.125675187E-03,-3.789579030E-03,-3.927208185E+00
      1016, 7.000000216E-03,-4.120768048E-03,-3.804584965E-03,-4.632383823E+00
      1017, 7.000000216E-03,-4.114879295E-03,-3.822592087E-03,-5.167959690E+00
      1018, 7.000000216E-03,-4.177322611E-03,-3.784890054E-03,-1.124114394E+00
      1019, 7.000000216E-03,-4.171913024E-03,-3.794368822E-03,-2.865946054E+00
      1020, 7.000000216E-03,-4.165421240E-03,-3.805743530E-03,-3.908593655E+00
      1021, 7.000000216E-03,-4.157631192E-03,-3.819392994E-03,-4.610630989E+00
      1022, 7.000000216E-03,-4.148283042E-03,-3.835772630E-03,-5.138455391E+00
      1023, 7.000000216E-03,-4.177305847E-03,-4.215092398E-03,-1.086688876E+00
      1024, 7.000000216E-03,-4.171858076E-03,-4.205573816E-03,-2.774893522E+00
      1025, 7.000000216E-03,-4.165320657E-03,-4.194151610E-03,-3.814903259E+00
      1026, 7.000000216E-03,-4.157476127E-03,-4.180445336E-03,-4.529205799E+00
      1027, 7.000000216E-03,-4.148062784E-03,-4.163997248E-03,-5.071824551E+00
      1028, 7.000000216E-03,-4.133698530E-03,-4.233327229E-03,-1.064083099E+00
      1029, 7.000000216E-03,-4.131446593E-03,-4.222864285E-03,-2.782232761E+00
      1030, 7.000000216E-03,-4.128743894E-03,-4.210309125E-03,-3.839330912E+00
      1031, 7.000000216E-03,-4.125501495E-03,-4.195243120E-03,-4.551314831E+00
      1032, 7.000000216E-03,-4.121609963E-03,-4.177163355E-03,-5.080935955E+00
      1033, 7.000000216E-03,-4.183364101E-03,-3.897159128E-03,-5.575272083E+00
      1034, 7.000000216E-03,-4.087002017E-03,-4.242600873E-03,-1.148497105E+00
      1035, 7.000000216E-03,-4.087255802E-03,-4.231606610E-03,-2.887711763E+00
      1036, 7.000000216E-03,-4.087560810E-03,-4.218413495E-03,-3.941729069E+00
      1037, 7.000000216E-03,-4.087925889E-03,-4.202581476E-03,-4.657102585E+00
      1038, 7.000000216E-03,-4.200093914E-03,-3.917436115E-03,-5.539000034E+00
      1039, 7.000000216E-03,-4.088365007E-03,-4.183582962E-03,-5.192393780E+00
      1040, 7.000000216E-03,-4.212579224E-03,-3.937719855E-03,-5.450543404E+00
      1041, 7.000000216E-03,-4.038766492E-03,-4.242670722E-03,-1.142887831E+00
      1042, 7.000000216E-03,-4.040202592E-03,-4.231829196E-03,-2.915651321E+00
      1043, 7.000000216E-03,-4.041925538E-03,-4.218820017E-03,-3.990632057E+00
      1044, 7.000000216E-03,-4.043993540E-03,-4.203208722E-03,-4.716035843E+00
      1045, 7.000000216E-03,-4.046474583E-03,-4.184475169E-03,-5.252011776E+00
      1046, 7.000000216E-03,-4.218089860E-03,-3.967272118E-03,-5.479194641E+00
      1047, 7.000000216E-03,-4.217790905E-03,-4.006427713E-03,-5.488245487E+00
      1048, 7.000000216E-03,-4.209851380E-03,-4.052310716E-03,-5.442913532E+00
      1049, 7.000000216E-03,-4.003915936E-03,-4.175534472E-03,-5.292649269E+00
      1050, 7.000000216E-03,-4.201071803E-03,-4.082986154E-03,-5.397305965E+00
      1051, 7.000000216E-03,-3.874247894E-03,-3.844907042E-03,-1.125259638E+00
      1052, 7.000000216E-03,-3.883201862E-03,-3.850938752E-03,-2.896731138E+00
      1053, 7.000000216E-03,-3.893946763E-03,-3.858176991E-03,-3.955196142E+00
      1054, 7.000000216E-03,-3.906839993E-03,-3.866862739E-03,-4.654514790E+00
      1055, 7.000000216E-03,-3.922312520E-03,-3.877285402E-03,-5.175401211E+00
      1056, 7.000000216E-03,-4.184816498E-03,-4.101342056E-03,-5.441343307E+00
      1057, 7.000000216E-03,-4.160308279E-03,-3.874779912E-03,-5.613747120E+00
      1058, 7.000000216E-03,-3.961536102E-03,-3.876053961E-03,-5.682966709E+00
      1059, 7.000000216E-03,-3.979121335E-03,-3.860166296E-03,-5.642606735E+00
      1060, 7.000000216E-03,-4.002336413E-03,-3.849956440E-03,-5.661542892E+00
      1061, 7.000000216E-03,-4.032514989E-03,-3.840959631E-03,-5.656576157E+00
      1062, 7.000000216E-03,-4.161300138E-03,-4.123857711E-03,-5.508058548E+00
      1063, 7.000000216E-03,-4.070125986E-03,-3.839720041E-03,-5.660641193E+00
      1064, 7.000000216E-03,-4.107889254E-03,-3.844516352E-03,-5.609839916E+00
      1065, 7.000000216E-03,-4.134353716E-03,-3.856819123E-03,-5.616279125E+00
      1066, 7.000000216E-03,-4.134581424E-03,-4.141667392E-03,-5.558866501E+00
      1067, 7.000000216E-03,-4.111480899E-03,-4.153806716E-03,-5.607078552E+00
      1068, 7.000000216E-03,-4.085219465E-03,-4.160730634E-03,-5.612098694E+00
      1069, 7.000000216E-03,-3.942544106E-03,-3.893789602E-03,-5.690622807E+00
      1070, 7.000000216E-03,-4.049873911E-03,-4.159396049E-03,-5.725205421E+00
      1071, 7.000000216E-03,-4.012125544E-03,-4.151260946E-03,-5.773519516E+00
      1072, 7.000000216E-03,-3.982690629E-03,-4.139649216E-03,-5.813566685E+00
      1073, 7.000000216E-03,-3.885091515E-03,-3.947620746E-03,-5.240694523E+00
      1074, 7.000000216E-03,-3.847690765E-03,-3.884653095E-03,-1.169270515E+00
      1075, 7.000000216E-03,-3.857831936E-03,-3.888910171E-03,-2.927724600E+00
      1076, 7.000000216E-03,-3.870001528E-03,-3.894018475E-03,-3.974531651E+00
      1077, 7.000000216E-03,-3.884604434E-03,-3.900148440E-03,-4.681224823E+00
      1078, 7.000000216E-03,-3.902128432E-03,-3.907504492E-03,-5.216554642E+00
      1079, 7.000000216E-03,-3.913787659E-03,-3.952902276E-03,-5.797305107E+00
      1080, 7.000000216E-03,-3.925129306E-03,-3.917464986E-03,-5.687684536E+00
      1081, 7.000000216E-03,-4.183864687E-03,-3.937782254E-03,-5.858335972E+00
      1082, 7.000000216E-03,-4.108801484E-03,-3.869089764E-03,-5.932367802E+00
      1083, 7.000000216E-03,-4.072404467E-03,-3.897539806E-03,-6.275145531E+00
      1084, 7.000000216E-03,-4.150762223E-03,-3.901377553E-03,-5.962642670E+00
      1085, 7.000000216E-03,-4.112631083E-03,-3.898271360E-03,-6.163542747E+00
      1086, 7.000000216E-03,-4.181664903E-03,-3.967340104E-03,-5.948240757E+00
      1087, 7.000000216E-03,-4.149465356E-03,-3.933161497E-03,-6.140638351E+00
      1088, 7.000000216E-03,-4.069186281E-03,-3.929615021E-03,-6.447814941E+00
      1089, 7.000000216E-03,-4.072401207E-03,-3.868573345E-03,-6.027150154E+00
      1090, 7.000000216E-03,-4.109776579E-03,-3.931662533E-03,-6.353859901E+00
      1091, 7.000000216E-03,-4.144719802E-03,-3.965954762E-03,-6.255646229E+00
      1092, 7.000000216E-03,-4.066573456E-03,-3.963693045E-03,-6.540237427E+00
      1093, 7.000000216E-03,-4.106131848E-03,-3.965133801E-03,-6.449135780E+00
      1094, 7.000000216E-03,-4.179039504E-03,-4.005142488E-03,-5.970654011E+00
      1095, 7.000000216E-03,-4.059012048E-03,-4.071176518E-03,-6.431803226E+00
      1096, 7.000000216E-03,-4.141123034E-03,-4.003790207E-03,-6.279183388E+00
      1097, 7.000000216E-03,-4.057913087E-03,-4.102901556E-03,-6.278384686E+00
      1098, 7.000000216E-03,-4.174022470E-03,-4.047015682E-03,-5.907724380E+00
      1099, 7.000000216E-03,-4.102671519E-03,-4.002311267E-03,-6.470426559E+00
      1100, 7.000000216E-03,-4.063852597E-03,-4.000712186E-03,-6.566572666E+00
      1101, 7.000000216E-03,-4.061078653E-03,-4.037537612E-03,-6.525958061E+00
      1102, 7.000000216E-03,-3.950825892E-03,-3.955302760E-03,-6.200678825E+00
      1103, 7.000000216E-03,-4.087015055E-03,-4.136973061E-03,-5.929569721E+00
      1104, 7.000000216E-03,-4.054810386E-03,-4.131203517E-03,-6.064958096E+00
      1105, 7.000000216E-03,-4.027064890E-03,-3.960367758E-03,-6.532742023E+00
      1106, 7.000000216E-03,-4.137434065E-03,-4.043973982E-03,-6.213423252E+00
      1107, 7.000000216E-03,-4.028458614E-03,-3.924085293E-03,-6.411767483E+00
      1108, 7.000000216E-03,-4.099552985E-03,-4.040300846E-03,-6.417395592E+00
      1109, 7.000000216E-03,-4.094232805E-03,-4.108851776E-03,-6.127592564E+00
      1110, 7.000000216E-03,-4.035346676E-03,-3.893391462E-03,-6.248540401E+00
      1111, 7.000000216E-03,-3.947117366E-03,-3.995188512E-03,-6.270703316E+00
      1112, 7.000000216E-03,-4.038841464E-03,-3.868615488E-03,-6.018307686E+00
      1113, 7.000000216E-03,-4.171031062E-03,-4.080256913E-03,-5.780931473E+00
      1114, 7.000000216E-03,-4.097256344E-03,-4.074952099E-03,-6.304684639E+00
      1115, 7.000000216E-03,-4.022585228E-03,-4.101553932E-03,-6.301151752E+00
      1116, 7.000000216E-03,-4.019365180E-03,-4.071265925E-03,-6.446484089E+00
      1117, 7.000000216E-03,-4.022552166E-03,-4.125610460E-03,-6.104185581E+00
      1118, 7.000000216E-03,-3.988325130E-03,-3.956893459E-03,-6.424500465E+00
      1119, 7.000000216E-03,-4.024839494E-03,-3.998856992E-03,-6.574965000E+00
      1120, 7.000000216E-03,-4.135889001E-03,-4.080075771E-03,-6.066273689E+00
      1121, 7.000000216E-03,-3.953456879E-03,-3.920969553E-03,-6.039047718E+00
      1122, 7.000000216E-03,-4.021885339E-03,-4.036503844E-03,-6.543579578E+00
      1123, 7.000000216E-03,-3.997890279E-03,-4.114078358E-03,-6.150405884E+00
      1124, 7.000000216E-03,-3.982383292E-03,-4.035335034E-03,-6.460556030E+00
      1125, 7.000000216E-03,-3.985795192E-03,-3.996913321E-03,-6.489199638E+00
      1126, 7.000000216E-03,-4.131122027E-03,-4.112769850E-03,-5.895102501E+00
      1127, 7.000000216E-03,-3.988476470E-03,-3.919354640E-03,-6.255694866E+00
      1128, 7.000000216E-03,-4.013348371E-03,-3.877377603E-03,-6.046918869E+00
      1129, 7.000000216E-03,-3.986484371E-03,-3.886370454E-03,-6.016067028E+00
      1130, 7.000000216E-03,-3.907835111E-03,-4.811515100E-03,-1.136803031E+00
      1131, 7.000000216E-03,-3.914808389E-03,-4.819957539E-03,-2.909325361E+00
      1132, 7.000000216E-03,-3.923176322E-03,-4.830088466E-03,-3.978491068E+00
      1133, 7.000000216E-03,-3.933217376E-03,-4.842245486E-03,-4.694557667E+00
      1134, 7.000000216E-03,-3.945266828E-03,-4.856833722E-03,-5.237998962E+00
      1135, 7.000000216E-03,-3.947096877E-03,-4.785104655E-03,-1.094735146E+00
      1136, 7.000000216E-03,-3.951229155E-03,-4.795055836E-03,-2.851703405E+00
      1137, 7.000000216E-03,-3.956188448E-03,-4.806997254E-03,-3.925826550E+00
      1138, 7.000000216E-03,-3.962139599E-03,-4.821327515E-03,-4.644000053E+00
      1139, 7.000000216E-03,-3.969280981E-03,-4.838523455E-03,-5.183691502E+00
      1140, 7.000000216E-03,-3.990704194E-03,-4.766869359E-03,-1.102204442E+00
      1141, 7.000000216E-03,-3.991641104E-03,-4.777765367E-03,-2.836930990E+00
      1142, 7.000000216E-03,-3.992765211E-03,-4.790839739E-03,-3.902853012E+00
      1143, 7.000000216E-03,-3.994113766E-03,-4.806529731E-03,-4.621936798E+00
      1144, 7.000000216E-03,-3.995733336E-03,-4.825357348E-03,-5.163110256E+00
      1145, 7.000000216E-03,-4.037488252E-03,-4.757333081E-03,-1.102654934E+00
      1146, 7.000000216E-03,-4.036112688E-03,-4.768182058E-03,-2.832382441E+00
      1147, 7.000000216E-03,-4.034462851E-03,-4.781201016E-03,-3.890249968E+00
      1148, 7.000000216E-03,-4.032481927E-03,-4.796823487E-03,-4.602675438E+00
      1149, 7.000000216E-03,-4.030105192E-03,-4.815570544E-03,-5.139086246E+00
      1150, 7.000000216E-03,-4.085724242E-03,-4.757263232E-03,-1.135748029E+00
